index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
131,25,1,0.162874,1544,2.11369,-144,-0.0415529,7892,9.55063
132,25,2,0.164108,1548,2.11846,-108,0.00118723,7996,9.67385
133,25,3,0.165342,1516,2.0803,-144,-0.0415529,7984,9.65963
134,25,4,0.166576,1552,2.12323,-160,-0.0605485,7940,9.6075
135,25,5,0.16781,1560,2.13277,-176,-0.0795441,7936,9.60276
136,25,6,0.169044,1524,2.08984,-128,-0.0225573,7980,9.65489
137,25,7,0.170278,1532,2.09938,-144,-0.0415529,8004,9.68332
138,25,8,0.171511,1524,2.08984,-140,-0.036804,7944,9.61224
139,26,0,0.172745,1508,2.07076,-140,-0.036804,8076,9.76862
140,26,1,0.173979,1496,2.05645,-92,0.0201828,8072,9.76388
141,26,2,0.175213,1512,2.07553,-72,0.0439273,8028,9.71176
142,26,3,0.176447,1548,2.11846,-88,0.0249317,7988,9.66437
143,26,4,0.177681,1536,2.10415,-124,-0.0178084,7976,9.65015
144,26,5,0.178915,1524,2.08984,-92,0.0201828,7968,9.64067
145,26,6,0.180149,1552,2.12323,-144,-0.0415529,8088,9.78284
146,26,7,0.181383,1512,2.07553,-120,-0.0130595,8020,9.70228
147,27,0,0.182616,1488,2.04691,-116,-0.00831058,8016,9.69754
148,27,1,0.18385,1524,2.08984,-120,-0.0130595,8056,9.74493
149,27,2,0.185084,1484,2.04214,-104,0.00593613,8004,9.68332
150,27,3,0.186318,1532,2.09938,-132,-0.0273062,8020,9.70228
151,27,4,0.187552,1540,2.10892,-112,-0.00356168,7996,9.67385
152,27,5,0.188786,1504,2.06599,-120,-0.0130595,8004,9.68332
153,27,6,0.19002,1488,2.04691,-144,-0.0415529,8036,9.72123
154,27,7,0.191254,1524,2.08984,-132,-0.0273062,8044,9.73071
155,28,0,0.192488,1508,2.07076,-140,-0.036804,8004,9.68332
156,28,1,0.193722,1516,2.0803,-128,-0.0225573,8052,9.74019
157,28,2,0.194955,1516,2.0803,-136,-0.0320551,7960,9.6312
158,28,3,0.196189,1500,2.06122,-148,-0.0463018,7968,9.64067
159,28,4,0.197423,1480,2.03737,-136,-0.0320551,7976,9.65015
160,28,5,0.198657,1472,2.02783,-128,-0.0225573,7904,9.56485
161,28,6,0.199891,1488,2.04691,-116,-0.00831058,7936,9.60276
162,28,7,0.201125,1500,2.06122,-108,0.00118723,7928,9.59328
163,29,0,0.202359,1496,2.05645,-160,-0.0605485,7852,9.50325
164,29,1,0.203593,1504,2.06599,-132,-0.0273062,7904,9.56485
165,29,2,0.204827,1512,2.07553,-116,-0.00831058,7868,9.5222
166,29,3,0.20606,1488,2.04691,-120,-0.0130595,7944,9.61224
167,29,4,0.207294,1448,1.99921,-128,-0.0225573,7928,9.59328
168,29,5,0.208528,1488,2.04691,-104,0.00593613,7944,9.61224
169,29,6,0.209762,1480,2.03737,-96,0.0154339,8008,9.68806
170,29,7,0.210996,1524,2.08984,-56,0.0629229,7944,9.61224
171,30,0,0.21223,1496,2.05645,-108,0.00118723,7960,9.6312
172,30,1,0.213464,1512,2.07553,-80,0.0344295,7968,9.64067
173,30,2,0.214698,1480,2.03737,-112,-0.00356168,8016,9.69754
174,30,3,0.215932,1472,2.02783,-116,-0.00831058,8032,9.7165
175,30,4,0.217166,1448,1.99921,-120,-0.0130595,8032,9.7165
176,30,5,0.218399,1440,1.98967,-124,-0.0178084,8120,9.82075
177,30,6,0.219633,1448,1.99921,-116,-0.00831058,8008,9.68806
178,30,7,0.220867,1472,2.02783,-124,-0.0178084,8032,9.7165
179,31,0,0.222101,1416,1.96105,-160,-0.0605485,7984,9.65963
180,31,1,0.223335,1464,2.01829,-140,-0.036804,8016,9.69754
181,31,2,0.224569,1472,2.02783,-136,-0.0320551,7928,9.59328
182,31,3,0.225803,1464,2.01829,-124,-0.0178084,8012,9.6928
183,31,4,0.227037,1412,1.95628,-116,-0.00831058,8020,9.70228
184,31,5,0.228271,1440,1.98967,-92,0.0201828,8052,9.74019
185,31,6,0.229504,1480,2.03737,-80,0.0344295,7992,9.66911
186,31,7,0.230738,1472,2.02783,-100,0.010685,7968,9.64067
187,32,0,0.231972,1464,2.01829,-128,-0.0225573,8008,9.68806
188,32,1,0.233206,1504,2.06599,-80,0.0344295,7952,9.62172
189,32,2,0.23444,1464,2.01829,-116,-0.00831058,8012,9.6928
190,32,3,0.235674,1456,2.00875,-128,-0.0225573,8020,9.70228
191,32,4,0.236908,1464,2.01829,-124,-0.0178084,7944,9.61224
192,32,5,0.238142,1448,1.99921,-96,0.0154339,7968,9.64067
193,32,6,0.239376,1464,2.01829,-88,0.0249317,7928,9.59328
194,32,7,0.24061,1424,1.97059,-92,0.0201828,7960,9.6312
195,33,0,0.241843,1496,2.05645,-108,0.00118723,7904,9.56485
196,33,1,0.243077,1440,1.98967,-72,0.0439273,7944,9.61224
197,33,2,0.244311,1464,2.01829,-88,0.0249317,7900,9.56011
198,33,3,0.245545,1456,2.00875,-124,-0.0178084,7908,9.56959
199,33,4,0.246779,1432,1.98013,-88,0.0249317,7908,9.56959
200,33,5,0.248013,1400,1.94197,-112,-0.00356168,7976,9.65015
201,33,6,0.249247,1416,1.96105,-108,0.00118723,7952,9.62172
202,33,7,0.250481,1456,2.00875,-112,-0.00356168,7896,9.55537
203,34,0,0.251715,1472,2.02783,-140,-0.036804,7920,9.58381
204,34,1,0.252948,1428,1.97536,-80,0.0344295,7996,9.67385
205,34,2,0.254182,1440,1.98967,-48,0.0724208,8048,9.73545
206,34,3,0.255416,1464,2.01829,-124,-0.0178084,7992,9.66911
207,34,4,0.25665,1472,2.02783,-112,-0.00356168,7936,9.60276
208,34,5,0.257884,1464,2.01829,-120,-0.0130595,8000,9.67859
209,34,6,0.259118,1488,2.04691,-116,-0.00831058,7980,9.65489
210,34,7,0.260352,1464,2.01829,-116,-0.00831058,7992,9.66911
211,35,0,0.261586,1464,2.01829,-60,0.058174,8020,9.70228
212,35,1,0.26282,1488,2.04691,-116,-0.00831058,8016,9.69754
213,35,2,0.264054,1472,2.02783,-96,0.0154339,8020,9.70228
214,35,3,0.265287,1496,2.05645,-88,0.0249317,8052,9.74019
215,35,4,0.266521,1480,2.03737,-88,0.0249317,8012,9.6928
216,35,5,0.267755,1472,2.02783,-96,0.0154339,7996,9.67385
217,35,6,0.268989,1496,2.05645,-68,0.0486762,7928,9.59328
218,35,7,0.270223,1488,2.04691,-108,0.00118723,7976,9.65015
219,36,0,0.271457,1488,2.04691,-124,-0.0178084,8028,9.71176
220,36,1,0.272691,1524,2.08984,-80,0.0344295,8088,9.78284
221,36,2,0.273925,1532,2.09938,-88,0.0249317,8008,9.68806
222,36,3,0.275159,1500,2.06122,-92,0.0201828,7920,9.58381
223,36,4,0.276392,1504,2.06599,-116,-0.00831058,7992,9.66911
224,36,5,0.277626,1500,2.06122,-96,0.0154339,7912,9.57433
225,36,6,0.27886,1532,2.09938,-136,-0.0320551,7952,9.62172
226,36,7,0.280094,1568,2.14231,-144,-0.0415529,7928,9.59328
227,37,0,0.281328,1544,2.11369,-168,-0.0700463,7952,9.62172
228,37,1,0.282562,1568,2.14231,-136,-0.0320551,7936,9.60276
229,37,2,0.283796,1568,2.14231,-108,0.00118723,8004,9.68332
230,37,3,0.28503,1540,2.10892,-60,0.058174,7976,9.65015
231,37,4,0.286264,1536,2.10415,-80,0.0344295,7928,9.59328
232,37,5,0.287498,1584,2.16139,-68,0.0486762,8000,9.67859
233,37,6,0.288731,1576,2.15185,-48,0.0724208,7920,9.58381
234,37,7,0.289965,1560,2.13277,-72,0.0439273,8036,9.72123
235,38,0,0.291199,1584,2.16139,-88,0.0249317,8012,9.6928
236,38,1,0.292433,1608,2.19001,-88,0.0249317,7984,9.65963
237,38,2,0.293667,1600,2.18047,-92,0.0201828,8000,9.67859
238,38,3,0.294901,1576,2.15185,-72,0.0439273,8080,9.77336
239,38,4,0.296135,1616,2.19955,-100,0.010685,7928,9.59328
240,38,5,0.297369,1600,2.18047,-88,0.0249317,7956,9.62646
241,38,6,0.298603,1660,2.25202,-116,-0.00831058,7992,9.66911
242,38,7,0.299836,1632,2.21863,-148,-0.0463018,7960,9.6312
243,39,0,0.30107,1640,2.22817,-152,-0.0510507,7936,9.60276
244,39,1,0.302304,1608,2.19001,-160,-0.0605485,7960,9.6312
245,39,2,0.303538,1676,2.2711,-116,-0.00831058,7936,9.60276
246,39,3,0.304772,1624,2.20909,-112,-0.00356168,8000,9.67859
247,39,4,0.306006,1660,2.25202,-152,-0.0510507,8000,9.67859
248,39,5,0.30724,1632,2.21863,-68,0.0486762,7996,9.67385
249,39,6,0.308474,1672,2.26633,-124,-0.0178084,7960,9.6312
250,39,7,0.309708,1668,2.26156,-136,-0.0320551,8032,9.7165
251,40,0,0.310942,1680,2.27587,-136,-0.0320551,8032,9.7165
252,40,1,0.312175,1660,2.25202,-152,-0.0510507,8112,9.81127
253,40,2,0.313409,1696,2.29495,-124,-0.0178084,8096,9.79232
254,40,3,0.314643,1688,2.28541,-116,-0.00831058,8056,9.74493
255,40,4,0.315877,1712,2.31403,-56,0.0629229,8056,9.74493
256,40,5,0.317111,1704,2.30449,-64,0.0534251,8012,9.6928
257,40,6,0.318345,1704,2.30449,-72,0.0439273,8056,9.74493
258,40,7,0.319579,1664,2.25679,-104,0.00593613,7960,9.6312
259,41,0,0.320813,1680,2.27587,-108,0.00118723,7984,9.65963
260,41,1,0.322047,1668,2.26156,-132,-0.0273062,8012,9.6928
261,41,2,0.32328,1680,2.27587,-116,-0.00831058,7996,9.67385
262,41,3,0.324514,1696,2.29495,-136,-0.0320551,8032,9.7165
263,41,4,0.325748,1664,2.25679,-72,0.0439273,7992,9.66911
264,41,5,0.326982,1728,2.33311,-116,-0.00831058,8004,9.68332
265,41,6,0.328216,1696,2.29495,-136,-0.0320551,8000,9.67859
266,41,7,0.32945,1712,2.31403,-116,-0.00831058,8008,9.68806
267,41,8,0.330684,1688,2.28541,-108,0.00118723,8052,9.74019
268,42,0,0.331918,1668,2.26156,-108,0.00118723,7984,9.65963
269,42,1,0.333152,1676,2.2711,-152,-0.0510507,8032,9.7165
270,42,2,0.334386,1672,2.26633,-112,-0.00356168,8040,9.72597
271,42,3,0.335619,1644,2.23294,-128,-0.0225573,8100,9.79706
272,42,4,0.336853,1656,2.24725,-108,0.00118723,8036,9.72123
273,42,5,0.338087,1648,2.23771,-116,-0.00831058,8000,9.67859
274,42,6,0.339321,1640,2.22817,-124,-0.0178084,7952,9.62172
275,42,7,0.340555,1584,2.16139,-100,0.010685,7964,9.63593
276,43,0,0.341789,1592,2.17093,-104,0.00593613,7996,9.67385
277,43,1,0.343023,1592,2.17093,-116,-0.00831058,7928,9.59328
278,43,2,0.344257,1632,2.21863,-124,-0.0178084,7928,9.59328
279,43,3,0.345491,1584,2.16139,-168,-0.0700463,7984,9.65963
280,43,4,0.346724,1600,2.18047,-136,-0.0320551,7968,9.64067
281,43,5,0.347958,1576,2.15185,-92,0.0201828,7896,9.55537
282,43,6,0.349192,1532,2.09938,-104,0.00593613,7968,9.64067
283,43,7,0.350426,1544,2.11369,-48,0.0724208,8012,9.6928
284,44,0,0.35166,1532,2.09938,-152,-0.0510507,8004,9.68332
285,44,1,0.352894,1548,2.11846,-108,0.00118723,8020,9.70228
286,44,2,0.354128,1508,2.07076,-92,0.0201828,8004,9.68332
287,44,3,0.355362,1492,2.05168,-88,0.0249317,8080,9.77336
288,44,4,0.356596,1472,2.02783,-120,-0.0130595,8032,9.7165
289,44,5,0.35783,1504,2.06599,-116,-0.00831058,8048,9.73545
290,44,6,0.359063,1516,2.0803,-108,0.00118723,8064,9.75441
291,44,7,0.360297,1464,2.01829,-96,0.0154339,7992,9.66911
292,45,0,0.361531,1472,2.02783,-100,0.010685,8012,9.6928
293,45,1,0.362765,1472,2.02783,-104,0.00593613,8020,9.70228
294,45,2,0.363999,1448,1.99921,-124,-0.0178084,7944,9.61224
295,45,3,0.365233,1464,2.01829,-100,0.010685,8020,9.70228
296,45,4,0.366467,1432,1.98013,-140,-0.036804,8008,9.68806
297,45,5,0.367701,1408,1.95151,-72,0.0439273,7980,9.65489
298,45,6,0.368935,1432,1.98013,-156,-0.0557996,8000,9.67859
299,45,7,0.370168,1388,1.92766,-136,-0.0320551,7920,9.58381
300,46,0,0.371402,1392,1.93243,-96,0.0154339,7976,9.65015
301,46,1,0.372636,1380,1.91812,-124,-0.0178084,7960,9.6312
302,46,2,0.37387,1480,2.03737,-108,0.00118723,7968,9.64067
303,46,3,0.375104,1364,1.89904,-144,-0.0415529,7992,9.66911
304,46,4,0.376338,1380,1.91812,-112,-0.00356168,7928,9.59328
305,46,5,0.377572,1376,1.91335,-132,-0.0273062,8016,9.69754
306,46,6,0.378806,1376,1.91335,-80,0.0344295,7920,9.58381
307,46,7,0.38004,1416,1.96105,-96,0.0154339,8000,9.67859
308,47,0,0.381274,1344,1.87519,-88,0.0249317,7936,9.60276
309,47,1,0.382507,1368,1.90381,-144,-0.0415529,7952,9.62172
310,47,2,0.383741,1388,1.92766,-124,-0.0178084,7992,9.66911
311,47,3,0.384975,1360,1.89427,-128,-0.0225573,7936,9.60276
