index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
113,70,1,0.605625,37,0.0401841,4017,4.95223,17,0.0365521
114,71,0,0.610937,33,0.0352761,4086,5.0369,17,0.0365521
115,71,1,0.61625,21,0.0205521,4150,5.11542,10,0.0279632
116,72,0,0.621562,22,0.0217791,4217,5.19763,11,0.0291902
117,72,1,0.626875,21,0.0205521,4279,5.27371,23,0.0439141
118,73,0,0.632187,35,0.0377301,4345,5.35469,33,0.056184
119,73,1,0.6375,27,0.0279141,4411,5.43567,22,0.0426871
120,74,0,0.642813,21,0.0205521,4482,5.52279,9,0.0267362
121,74,1,0.648125,21,0.0205521,4552,5.60868,13,0.0316442
122,75,0,0.653438,19,0.0180982,4620,5.69211,8,0.0255092
123,75,1,0.65875,23,0.0230061,4687,5.77432,13,0.0316442
124,76,0,0.664062,35,0.0377301,4752,5.85407,19,0.0390061
125,76,1,0.669375,69,0.0794479,4811,5.92647,52,0.0794969
126,77,0,0.674687,76,0.0880368,4871,6.00009,77,0.110172
127,78,0,0.68,68,0.0782209,4923,6.06389,63,0.0929939
128,78,1,0.685312,72,0.0831288,4985,6.13996,57,0.0856319
129,79,0,0.690625,70,0.0806748,5050,6.21972,48,0.074589
130,79,1,0.695937,57,0.0647239,5116,6.3007,27,0.0488221
131,80,0,0.70125,56,0.0634969,5194,6.3964,36,0.059865
132,80,1,0.706562,68,0.0782209,5249,6.46389,64,0.0942209
133,81,0,0.711875,63,0.0720859,5316,6.5461,46,0.072135
134,81,1,0.717187,61,0.0696319,5378,6.62217,31,0.0537301
135,82,0,0.7225,58,0.0659509,5447,6.70683,23,0.0439141
136,82,1,0.727812,61,0.0696319,5518,6.79395,20,0.0402331
137,83,0,0.733125,55,0.0622699,5578,6.86757,9,0.0267362
138,83,1,0.738437,54,0.0610429,5644,6.94855,3,0.0193742
139,84,0,0.74375,56,0.0634969,5705,7.0234,0,0.0156933
140,85,0,0.749062,53,0.059816,5775,7.10929,1,0.0169202
141,85,1,0.754375,54,0.0610429,5850,7.20131,0,0.0156933
142,86,0,0.759687,53,0.059816,5926,7.29456,-3,0.0120123
143,86,1,0.765,52,0.058589,6000,7.38536,20,0.0402331
144,87,0,0.770312,55,0.0622699,6071,7.47248,56,0.0844049
145,87,1,0.775625,63,0.0720859,6146,7.5645,75,0.107718
146,88,0,0.780937,68,0.0782209,6228,7.66512,63,0.0929939
147,88,1,0.78625,71,0.0819018,6308,7.76328,34,0.057411
148,89,0,0.791562,71,0.0819018,6382,7.85407,19,0.0390061
149,89,1,0.796875,65,0.0745399,6459,7.94855,48,0.074589
150,90,0,0.802187,61,0.0696319,6531,8.0369,58,0.0868589
151,90,1,0.8075,74,0.0855828,6603,8.12524,42,0.067227
152,91,0,0.812812,78,0.0904908,6676,8.21481,33,0.056184
153,91,1,0.818125,74,0.0855828,6752,8.30806,27,0.0488221
154,92,0,0.823437,66,0.0757669,6824,8.39641,33,0.056184
155,92,1,0.82875,67,0.0769939,6887,8.47371,55,0.0831779
156,93,0,0.834062,64,0.0733129,6953,8.55469,57,0.0856319
157,94,0,0.839375,64,0.0733129,7020,8.6369,66,0.0966748
158,94,1,0.844687,65,0.0745399,7088,8.72033,77,0.110172
159,95,0,0.85,75,0.0868098,7295,8.97432,65,0.0954479
160,95,1,0.855312,68,0.0782209,7368,9.06389,71,0.10281
161,96,0,0.860625,75,0.0868098,7295,8.97432,65,0.0954479
162,96,1,0.865937,68,0.0782209,7368,9.06389,71,0.10281
163,97,0,0.87125,274,0.330982,7403,9.10683,-131,-0.145043
164,97,1,0.876562,337,0.408282,7407,9.11174,-184,-0.210074
165,98,0,0.881875,267,0.322393,7446,9.1596,-138,-0.153632
166,98,1,0.887187,201,0.241411,7502,9.22831,-57,-0.0542454
167,99,0,0.8925,106,0.124847,7581,9.32524,0,0.0156933
168,99,1,0.897812,-7,-0.0138037,7671,9.43567,43,0.068454
169,100,0,0.903125,-93,-0.119325,7744,9.52524,80,0.113853
170,101,0,0.908437,-153,-0.192945,7834,9.63567,102,0.140847
171,101,1,0.91375,-168,-0.21135,7916,9.73628,105,0.144528
172,102,0,0.919062,-153,-0.192945,7834,9.63567,102,0.140847
173,102,1,0.924375,-168,-0.21135,7916,9.73628,105,0.144528
174,103,0,0.929687,-66,-0.0861963,7983,9.81849,74,0.106491
175,103,1,0.935,33,0.0352761,8061,9.9142,61,0.0905399
176,104,0,0.940312,27,0.0279141,8151,10.0246,56,0.0844049
177,104,1,0.945625,-36,-0.0493865,8222,10.1117,57,0.0856319
178,105,0,0.950937,-91,-0.116871,8304,10.2124,78,0.111399
179,105,1,0.95625,25,0.0254601,8388,10.3154,78,0.111399
180,106,0,0.961562,118,0.139571,8459,10.4025,70,0.101583
181,106,1,0.966875,127,0.150614,8527,10.486,62,0.0917669
182,107,0,0.972187,93,0.108896,8593,10.567,62,0.0917669
183,107,1,0.9775,60,0.0684049,8674,10.6663,60,0.0893129
184,108,0,0.982812,93,0.108896,8747,10.7559,80,0.113853
185,108,1,0.988125,58,0.0659509,8825,10.8516,71,0.10281
186,109,0,0.993437,-4,-0.0101227,8908,10.9535,53,0.0807239
187,110,0,0.99875,31,0.0328221,8991,11.0553,61,0.0905399
188,110,1,1.00406,21,0.0205521,9063,11.1436,58,0.0868589
189,111,0,1.00937,31,0.0328221,9132,11.2283,64,0.0942209
190,111,1,1.01469,52,0.058589,9212,11.3265,79,0.112626
191,112,0,1.02,66,0.0757669,9457,11.6271,106,0.145755
192,112,1,1.02531,48,0.053681,9532,11.7191,94,0.131031
193,113,0,1.03062,66,0.0757669,9457,11.6271,106,0.145755
194,113,1,1.03594,48,0.053681,9532,11.7191,94,0.131031
195,114,0,1.04125,37,0.0401841,9613,11.8185,80,0.113853
196,114,1,1.04656,25,0.0254601,9692,11.9154,64,0.0942209
197,115,0,1.05187,14,0.0119632,9773,12.0148,35,0.058638
198,115,1,1.05719,26,0.0266871,9850,12.1093,70,0.101583
199,116,0,1.0625,34,0.0365031,9932,12.2099,88,0.123669
200,116,1,1.06781,17,0.0156442,10004,12.2982,66,0.0966748
201,117,0,1.07312,13,0.0107362,10085,12.3976,69,0.100356
202,117,1,1.07844,23,0.0230061,10164,12.4946,62,0.0917669
203,118,0,1.08375,27,0.0279141,10247,12.5964,85,0.119988
204,119,0,1.08906,26,0.0266871,10322,12.6884,80,0.113853
205,119,1,1.09437,31,0.0328221,10386,12.767,80,0.113853
206,120,0,1.09969,28,0.0291411,10476,12.8774,89,0.124896
207,120,1,1.105,24,0.0242331,10559,12.9792,69,0.100356
208,121,0,1.11031,-11,-0.0187117,10779,13.2492,84,0.118761
209,121,1,1.11562,-31,-0.0432515,10866,13.3559,145,0.193607
210,122,0,1.12094,-16,-0.0248466,10960,13.4713,148,0.197288
211,122,1,1.12625,-9,-0.0162577,11027,13.5535,143,0.191153
212,123,0,1.13156,25,0.0254601,11106,13.6504,107,0.146982
213,123,1,1.13687,58,0.0659509,11200,13.7657,61,0.0905399
214,124,0,1.14219,25,0.0254601,11106,13.6504,107,0.146982
215,124,1,1.1475,58,0.0659509,11200,13.7657,61,0.0905399
216,125,0,1.15281,66,0.0757669,11290,13.8762,34,0.057411
217,125,1,1.15812,102,0.119939,11366,13.9694,10,0.0279632
218,126,0,1.16344,123,0.145706,11423,14.0393,0,0.0156933
219,127,0,1.16875,108,0.127301,11491,14.1228,15,0.0340982
220,127,1,1.17406,51,0.057362,11583,14.2357,42,0.067227
221,128,0,1.17937,33,0.0352761,11654,14.3228,39,0.063546
222,128,1,1.18469,65,0.0745399,11721,14.405,15,0.0340982
223,129,0,1.19,38,0.041411,11794,14.4946,37,0.061092
224,129,1,1.19531,7,0.00337423,11881,14.6013,41,0.066
225,130,0,1.20062,39,0.042638,11943,14.6774,6,0.0230552
226,130,1,1.20594,-46,-0.0616564,11986,14.7301,6,0.0230552
227,131,0,1.21125,-185,-0.232209,12034,14.789,0,0.0156933
228,131,1,1.21656,-180,-0.226074,12113,14.886,-2,0.0132393
229,132,0,1.22187,47,0.052454,12201,14.994,59,0.0880859
230,132,1,1.22719,231,0.278221,12272,15.0811,139,0.186245
231,133,0,1.2325,90,0.105215,12439,15.286,91,0.12735
232,133,1,1.23781,74,0.0855828,12507,15.3694,83,0.117534
233,134,0,1.24312,79,0.0917178,12574,15.4516,78,0.111399
234,134,1,1.24844,51,0.057362,12638,15.5301,51,0.0782699
235,135,0,1.25375,79,0.0917178,12574,15.4516,78,0.111399
236,135,1,1.25906,51,0.057362,12638,15.5301,51,0.0782699
237,136,0,1.26437,94,0.110123,12715,15.6246,92,0.128577
238,136,1,1.26969,121,0.143252,12777,15.7007,109,0.149436
239,137,0,1.275,167,0.199693,12818,15.751,156,0.207104
240,137,1,1.28031,193,0.231595,12853,15.794,202,0.263546
241,137,2,1.28563,178,0.21319,12918,15.8737,166,0.219374
242,138,0,1.29094,146,0.173926,12963,15.9289,80,0.113853
243,139,0,1.29625,135,0.160429,13015,15.9927,46,0.072135
244,139,1,1.30156,142,0.169018,13080,16.0725,51,0.0782699
245,140,0,1.30688,149,0.177607,13155,16.1645,40,0.064773
246,140,1,1.31219,137,0.162883,13233,16.2602,12,0.0304172
247,141,0,1.3175,133,0.157975,13307,16.351,62,0.0917669
248,141,1,1.32281,128,0.15184,13378,16.4381,99,0.137166
249,142,0,1.32812,120,0.142025,13457,16.5351,100,0.138393
250,143,0,1.33344,110,0.129755,13520,16.6124,154,0.20465
251,143,1,1.33875,132,0.156748,13609,16.7216,130,0.175202
252,144,0,1.34406,181,0.216871,13685,16.8148,9,0.0267362
253,144,1,1.34937,145,0.172699,13768,16.9167,60,0.0893129
254,145,0,1.35469,83,0.0966258,13821,16.9817,176,0.231644
255,145,1,1.36,130,0.154294,13893,17.07,113,0.154344
256,146,0,1.36531,137,0.162883,13935,17.1216,103,0.142074
257,146,1,1.37062,367,0.445092,13854,17.0222,-75,-0.0763313
258,147,0,1.37594,703,0.857362,13772,16.9216,-304,-0.357313
259,147,1,1.38125,506,0.615644,13783,16.9351,-196,-0.224798
260,148,0,1.38656,148,0.17638,13852,17.0197,-84,-0.0873742
261,148,1,1.39187,-131,-0.165951,13900,17.0786,-16,-0.00393865
262,149,0,1.39719,-475,-0.588037,13922,17.1056,64,0.0942209
263,150,0,1.4025,-646,-0.797853,13969,17.1633,82,0.116307
264,150,1,1.40781,-372,-0.461656,14196,17.4418,93,0.129804
265,151,0,1.41312,-160,-0.201534,14371,17.6565,107,0.146982
266,151,1,1.41844,-5,-0.0113497,14475,17.7841,138,0.185018
267,152,0,1.42375,140,0.166564,14569,17.8995,197,0.257411
268,152,1,1.42906,111,0.130982,14639,17.9854,184,0.24146
269,153,0,1.43437,-115,-0.146319,14724,18.0897,105,0.144528
270,153,1,1.43969,-9,-0.0162577,14818,18.205,170,0.224282
271,154,0,1.445,78,0.0904908,14898,18.3032,196,0.256184
272,154,1,1.45031,8,0.00460123,14972,18.394,156,0.207104
273,155,0,1.45562,53,0.059816,15055,18.4958,207,0.269681
274,155,1,1.46094,47,0.052454,15126,18.5829,197,0.257411
275,156,0,1.46625,18,0.0168712,15208,18.6835,156,0.207104
276,156,1,1.47156,28,0.0291411,15285,18.778,177,0.232871
277,157,0,1.47687,39,0.042638,15371,18.8835,194,0.25373
278,157,1,1.48219,51,0.057362,15429,18.9547,220,0.285632
279,158,0,1.4875,55,0.0622699,15492,19.032,254,0.32735
280,159,0,1.49281,54,0.0610429,15566,19.1228,193,0.252503
281,159,1,1.49812,44,0.048773,15643,19.2173,105,0.144528
282,160,0,1.50344,40,0.043865,15733,19.3277,95,0.132258
283,160,1,1.50875,28,0.0291411,15811,19.4234,134,0.18011
284,161,0,1.51406,1,-0.00398773,15890,19.5203,166,0.219374
285,161,1,1.51937,-36,-0.0493865,15976,19.6259,212,0.275816
286,162,0,1.52469,-47,-0.0628834,16046,19.7117,255,0.328577
287,162,1,1.53,-2,-0.00766871,16146,19.8344,221,0.286859
288,163,0,1.53531,99,0.116258,16225,19.9314,81,0.11508
289,163,1,1.54062,57,0.0647239,16290,20.0111,108,0.148209
290,164,0,1.54594,86,0.100307,16352,20.0872,98,0.135939
291,164,1,1.55125,99,0.116258,16419,20.1694,78,0.111399
292,165,0,1.55656,-54,-0.0714724,16474,20.2369,138,0.185018
293,165,1,1.56187,28,0.0291411,16537,20.3142,118,0.160479
294,166,0,1.56719,13,0.0107362,16621,20.4173,97,0.134712
295,166,1,1.5725,-61,-0.0800613,16668,20.4749,117,0.159252
296,167,0,1.57781,-50,-0.0665644,16742,20.5657,146,0.194834
297,168,0,1.58312,-44,-0.0592025,16842,20.6884,157,0.208331
298,168,1,1.58844,74,0.0855828,16915,20.778,170,0.224282
299,169,0,1.59375,108,0.127301,17200,21.1277,130,0.175202
300,169,1,1.59906,138,0.16411,17271,21.2148,136,0.182564
301,170,0,1.60437,108,0.127301,17200,21.1277,130,0.175202
302,170,1,1.60969,138,0.16411,17271,21.2148,136,0.182564
303,171,0,1.615,118,0.139571,17337,21.2958,122,0.165386
304,171,1,1.62031,200,0.240184,17380,21.3486,187,0.245141
305,172,0,1.62562,248,0.29908,17427,21.4062,280,0.359252
306,172,1,1.63094,219,0.263497,17433,21.4136,224,0.29054
307,173,0,1.63625,265,0.319939,17420,21.3976,105,0.144528
308,173,1,1.64156,895,1.09294,16803,20.6406,-180,-0.205166
309,174,0,1.64687,2412,2.95429,14741,18.1105,-390,-0.462834
310,175,0,1.65219,4237,5.19356,11218,13.7878,-646,-0.776945
311,175,1,1.6575,5339,6.54571,8082,9.93996,-877,-1.06038
312,176,0,1.66281,5270,6.46104,6125,7.53874,-630,-0.757313
313,176,1,1.66812,4923,6.03528,4725,5.82094,-488,-0.58308
314,177,0,1.67344,4489,5.50276,3840,4.73506,-248,-0.288601
315,177,1,1.67875,3887,4.76411,3373,4.16205,114,0.155571
316,178,0,1.68406,3129,3.83405,3014,3.72156,390,0.494221
317,178,1,1.68937,2379,2.9138,2816,3.47861,667,0.834098
318,179,0,1.69469,1906,2.33344,2616,3.23321,883,1.09913
319,179,1,1.7,1542,1.88681,2406,2.97555,1124,1.39483
320,180,0,1.70531,1236,1.51135,2109,2.61113,1214,1.50526
321,180,1,1.71062,945,1.15429,1618,2.00867,347,0.44146
322,181,0,1.71594,704,0.858589,1226,1.52769,-75,-0.0763313
323,181,1,1.72125,482,0.586196,937,1.17309,157,0.208331
324,182,0,1.72656,300,0.362883,541,0.687202,150,0.199742
325,182,1,1.73187,149,0.177607,184,0.249166,9,0.0267362
326,183,0,1.73719,23,0.0230061,-153,-0.164331,35,0.058638
327,184,0,1.7425,-83,-0.107055,-468,-0.550834,-39,-0.0321595
328,184,1,1.74781,-139,-0.175767,-666,-0.793779,-20,-0.00884663
329,185,0,1.75312,-219,-0.273926,-813,-0.974147,-44,-0.0382945
330,185,1,1.75844,-322,-0.400307,-972,-1.16924,-89,-0.0935092
331,186,0,1.76375,-422,-0.523006,-1112,-1.34102,-82,-0.0849202
332,186,1,1.76906,-502,-0.621166,-1209,-1.46004,-111,-0.120503
333,187,0,1.77437,-576,-0.711963,-1303,-1.57537,-126,-0.138908
334,187,1,1.77969,-642,-0.792945,-1399,-1.69317,-113,-0.122957
335,188,0,1.785,-678,-0.837117,-1458,-1.76556,-125,-0.137681
336,188,1,1.79031,-710,-0.87638,-1505,-1.82323,-128,-0.141362
337,189,0,1.79562,-737,-0.909509,-1539,-1.86494,-125,-0.137681
338,189,1,1.80094,-761,-0.938957,-1566,-1.89807,-122,-0.134
339,190,0,1.80625,-778,-0.959816,-1589,-1.92629,-101,-0.108233
340,190,1,1.81156,-789,-0.973313,-1602,-1.94225,-103,-0.110687
341,191,0,1.81687,-786,-0.969632,-1614,-1.95697,-87,-0.0910552
342,192,0,1.82219,-767,-0.946319,-1629,-1.97537,-63,-0.0616074
343,192,1,1.8275,-735,-0.907055,-1637,-1.98519,-68,-0.0677423
344,193,0,1.83281,-703,-0.867791,-1657,-2.00973,-54,-0.0505644
345,193,1,1.83812,-674,-0.832209,-1654,-2.00605,-48,-0.0432025
346,194,0,1.84344,-636,-0.785583,-1653,-2.00482,-37,-0.0297055
347,194,1,1.84875,-587,-0.72546,-1646,-1.99623,-27,-0.0174356
348,195,0,1.85406,-537,-0.66411,-1621,-1.96556,-29,-0.0198896
349,195,1,1.85937,-480,-0.594172,-1589,-1.92629,-12,0.000969325
350,196,0,1.86469,-423,-0.524233,-1552,-1.8809,-7,0.00710429
351,196,1,1.87,-355,-0.440798,-1506,-1.82445,-5,0.00955828
352,197,0,1.87531,-287,-0.357362,-1461,-1.76924,0,0.0156933
353,197,1,1.88062,-220,-0.275153,-1405,-1.70053,-11,0.00219632
354,198,0,1.88594,-160,-0.201534,-1352,-1.6355,-8,0.0058773
355,199,0,1.89125,-100,-0.127914,-1298,-1.56924,-10,0.00342331
356,199,1,1.89656,-46,-0.0616564,-1251,-1.51157,-15,-0.00271166
357,200,0,1.90187,-7,-0.0138037,-1199,-1.44777,-17,-0.00516564
358,200,1,1.90719,-9,-0.0162577,-1144,-1.38028,-10,0.00342331
359,201,0,1.9125,-4,-0.0101227,-1088,-1.31157,-5,0.00955828
360,201,1,1.91781,-3,-0.00889571,-1030,-1.2404,-8,0.0058773
361,202,0,1.92312,-4,-0.0101227,-968,-1.16433,-6,0.00833129
362,202,1,1.92844,-2,-0.00766871,-907,-1.08948,1,0.0169202
363,203,0,1.93375,-4,-0.0101227,-842,-1.00973,3,0.0193742
364,203,1,1.93906,-3,-0.00889571,-773,-0.925067,-8,0.0058773
365,204,0,1.94437,0,-0.00521472,-705,-0.841632,-12,0.000969325
366,204,1,1.94969,-3,-0.00889571,-638,-0.759423,-8,0.0058773
367,205,0,1.955,0,-0.00521472,-563,-0.667399,1,0.0169202
368,205,1,1.96031,3,-0.00153374,-490,-0.577828,-5,0.00955828
369,206,0,1.96562,4,-0.000306748,-421,-0.493166,-6,0.00833129
370,207,0,1.97094,-1,-0.00644172,-343,-0.39746,-9,0.00465031
371,207,1,1.97625,-1,-0.00644172,-282,-0.322614,-12,0.000969325
372,208,0,1.98156,-2,-0.00766871,-211,-0.235497,-11,0.00219632
373,208,1,1.98687,2,-0.00276074,-141,-0.149607,-9,0.00465031
374,209,0,1.99219,0,-0.00521472,-73,-0.0661718,-14,-0.00148466
375,209,1,1.9975,0,-0.00521472,-9,0.0123558,-18,-0.00639264
376,210,0,2.00281,-11,-0.0187117,59,0.0957914,-23,-0.0125276
377,210,1,2.00812,-20,-0.0297546,119,0.169411,-20,-0.00884663
378,211,0,2.01344,-18,-0.0273006,175,0.238123,-25,-0.0149816
379,211,1,2.01875,-22,-0.0322086,222,0.295791,-28,-0.0186626
380,212,0,2.02406,-16,-0.0248466,251,0.331374,-18,-0.00639264
381,212,1,2.02937,-6,-0.0125767,283,0.370638,-20,-0.00884663
382,213,0,2.03469,-6,-0.0125767,315,0.409902,-20,-0.00884663
383,213,1,2.04,-8,-0.0150307,338,0.438123,-20,-0.00884663
384,214,0,2.04531,-7,-0.0138037,362,0.467571,-17,-0.00516564
385,215,0,2.05062,0,-0.00521472,377,0.485975,-21,-0.0100736
386,215,1,2.05594,1,-0.00398773,387,0.498245,-18,-0.00639264
387,216,0,2.06125,3,-0.00153374,391,0.503153,-18,-0.00639264
